recording_id,user_id,language,segment_id,start_sec,end_sec,duration_sec,audio_path,text
330457,213009,hi,34,335.24,347.78,12.54,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/330457_0034.wav,जो वहां कॉलीग थे थे पहले से बहा वर्क करते थे वह बता रहे थे किसी पहले किसी ने ऐसा छोड़ा था तो सर ने उन्हें छोड़ने नहीं दिया या उन्हें बोला मैं लीगल लूंगा तुम्हारे खिलाफ कि लीगल एक्शन लूंगा
330457,213009,hi,35,347.9,362.27,14.37,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/330457_0035.wav,देखिए कॉन्टैक्ट में साइन होते तो एक साल ऐसे कुछ काम करना पढ़ता है ऐसे कह रहे थे तो मैंने कहा मैंने कहा ऐसा तो कुछ है ही नही शुरुआत में बोला है की तुम ट्रेनिंग लो उसके बाद तुम्हारे मर्जी कर सकते हो कि पर इन्होंने कहा कि मेरे से झूठे वादे करेगी ये चीज यहां होगी ये
330457,213009,hi,36,362.33,377.33,15.0,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/330457_0036.wav,यहां है भी नहीं तो कोई मतलब ही नहीं बनता करने का तो मैने उनको सामने तो नहीं कहा तो जब मेरी ट्रेनिंग हो गई थी कंप्लीट तो हम मतलब हम तीन चारों ने साथ में ज्वाइन करा था तो उसमे से वो तो
330457,213009,hi,37,377.63,388.52,10.89,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/330457_0037.wav,उस टाइम जब ट्रेनिंग कंपलीट हुई तो मैंने कहा कि मतलब वो सिर्फ मेरे को सिलेक्ट कर की हम मैं किसी एक को हायर उसी को रखूँगा मतलब उसी को सैलरी मिलेगी तो उन्होंने मेरे को करा
330457,213009,hi,38,388.79,402.95,14.16,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/330457_0038.wav,उसके बाद घर जाके मैने कांफ्रेंट कर दिया की सर मेरे को नहीं करनी है और मतलब मैं छोड़ रहा हूं आप बाकियों को दे सकते हैं मैं नहीं करना चाहता तो मेरेको बोलने लग गए कि तुम ऐसे कैसे छोड़ सकते हो तुमने कॉन्टैक्ट साइन करा है ये करा है वो करा है तुमने पढ़ा नहीं क्या लिखा था उसमें
330457,213009,hi,39,403.31,416.03,12.72,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/330457_0039.wav,तो मैने कहा सर मैने सब कुछ पढा था ऐसा उसमे कुछ था ही नी उसमे आपने भी क्लियरली बताया था कि आप कभी भी छोड़ सकते हो तो फिर अ ऐसा हुआ तो फिर सर वहां से बहुत गुस्सा हो ओ बहुत गुस्सा होने लग गए कि यार ये कैसे चले गए क्यूंकि उन्होंने एक
330457,213009,hi,40,416.39,430.79,14.4,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/330457_0040.wav,यूरोपियन कंट्री से एक प्रोजेक्ट लिया था जस्ट हमको ज़ी हमको एक वेबसाइट बनानी थी तो उन्होंने मतलब मैंने और भी बहुत प्रोजेक्ट बना लिए तो उनको पता था कर लेगा तो उन्होंने लिया था वो बहुत लंबा प्रोजेक्ट था मतलब बहुत ज्यादा
330457,213009,hi,41,431.15,445.7,14.55,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/330457_0041.wav,हाँ तो इस वजह से उन्होंने कहा ये करेगा क्योंकि मैंने कभी सामने ऑफिस में कभी नहीं बोला मैं नहीं बोल पाता था इतना मेरे पर कॉन्फिडेंस नहीं था कि यहाँ पर मना कर दो मैं सबके सामने तो फिर मैंने जब मैंने उनको करा व्हाट्सअप पे कि सर मैं नहीं कर सकता हूँ तो बहुत ही ज्यादा गुस्सा हो गए मेरे पे
330457,213009,hi,42,446.24,459.17,12.93,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/330457_0042.wav,की मैंने करें मेरे से कह रहे थे मैंने वहां से ये प्रोजेक्ट लिया है तुम नहीं आओगे तो फिर कैसे होगा ये वो और मतलब बहोत कुछ बोले रहे थे तुम्हारी साइलेंग केस कर दूंगा ये वो मैंने नहीं सर मैं नहीं कर सकता फिर कहने लग गए
330457,213009,hi,43,459.29,473.57,14.28,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/330457_0043.wav,तो मैं तुम्हारे खिलाफ लीगल एक्शन लूंगा तुम ऐसे छोड़ नहीं सकती ये वो अब तुम सीधे मेरे एडवोकेट से बात करोगे तो मैंने कहा ठीक है सर मैं कर लूंगा एडवोकेट से बात मैं मैंने कहा मेरे भी रिलेटिव हैं सर आ डिफेंस में मैं उनसे बात कर लूंगा कोई नी आप
330457,213009,hi,44,473.69,486.5,12.81,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/330457_0044.wav,कर लीजिए लीगल इश्यू है ये वो फिर मैंने अपने किसी भाई ब्रदर को भी बताया था तो कह रा था कोई बात नहीं और वो उस यूट्यूब चैनल भी है उसका तो कह रहा था कोई नहीं यूट्यूब पे डाल दूंगा पूरी वीडियो बना के ये वो
330457,213009,hi,45,486.71,497.75,11.04,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/330457_0045.wav,फिर हो गया था फिर सर खाली से डरा रहे थे कि आ जाए जॉब पे फिर मैं नहीं गया उसके बाद तब बस यही बॉस बॉस को ऐसा जानकारी दी मैंने यह ही अनुभव था मेरा
330457,213009,hi,46,502.13,510.05,7.92,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/330457_0046.wav,तो अगले करियर के कदम की योजना बनाना तो फिर आपने क्या सोचा उसके बाद कि अब यह जॉब तो क्विट यश के बाद क्या करोगे
330457,213009,hi,49,532.04,533.21,1.17,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/330457_0049.wav,अच्छा
330457,213009,hi,50,547.01,548.09,1.08,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/330457_0050.wav,जी जी जी
330457,213009,hi,53,571.76,584.9,13.14,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/330457_0053.wav,हा तो ये बता कि एक्चुली जब मैंने क्यूट करी तो साथ मैं मैं परसू भी कर रहा था जो अपने डिग्री तो फिर मैंने सोचा कि मतलब ये चीजे मतलब मे को आती तो थी
330457,213009,hi,54,585.08,596.42,11.34,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/330457_0054.wav,अब मैंने कहा कि थोड़ा अपने को ओर एन्हांस करने के लिए फिर मैंने पोस्ट ग्रेजुएशन में अप्लाई कर लिया और फिर मतलब अभी भी मैं पेसिव कर रहा हूँ तो मैं सोच रहा हूँ की अभी जॉब मेरे लिए ठीक नहीं है अभी मैं मतलब
330457,213009,hi,55,596.57,608.33,11.76,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/330457_0055.wav,और हायर स्टडीज की तरफ जा रहा हूं और मतलब जॉब तो ऐसा है ना की कभी भी ले सकता हूं पर अभी मैं खुद को और स्केल्ड कर रहा हूं कि मैं एकदम से एक अच्छी जॉब ले पाऊं मतलब समझ रहे हैं आप क्या कहना चाह रहा हूँ मैं
330457,213009,hi,56,609.98,624.92,14.94,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/330457_0056.wav,जी बिल्कुल तो ये मैने मतलब माइंड सेट बनाया अपना बनाया कि ऐसे जॉब जाके मैने देखा कि वहां की खाली मेँ जो चीजें कर रहा हूं उससे कुछ सीखने को मिल रहा हैं और अगर अभी मैं अपने पे काम करूंगा तो कल को तो
330457,213009,hi,57,625.28,628.13,2.85,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/330457_0057.wav,इजीली बहुत इजीली मै बहुत कुछ कर कर सकता हूं मतलब
330457,213009,hi,58,630.47,645.44,14.97,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/330457_0058.wav,वर्ना ऐसे कहीं जॉब करने जाऊंगा तो मैं स्टक हो जाऊंगा वहीँ जैसे हमें टू प्लस टू दिया है तो फोर ही करना है अभी शुरुआती समय में अभी तो बहुत कुछ कर सकता हूं
330457,213009,hi,59,646.28,651.65,5.37,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/330457_0059.wav,जॉब तो एट द एंड जॉब तो एट द एंड करनी है जी
330457,213009,hi,60,658.55,673.1,14.55,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/330457_0060.wav,इन चीजों से पहले तो मैने ये सोचा कि पहले जब मैंने उसे पर करा था कर दिया था पर उस चीज से ये मेरे को सीख मिली और मैं औरों को भी बता दूं की कभी भी बहुत ध्यान से पढ़ना चाहिए या आप अपना भी कुछ बनवा सकते हो अगर कुछ
330457,213009,hi,61,673.1,687.83,14.73,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/330457_0061.wav,कहीं ऐसा कांनटेक्ट वाला सीन है तो आप अपना भी बना सकते हो कि क्योंकि कल को सही में कोई कर सकता है आपके खिलाफ ऐसे लीगल नोटिस में क्योंकि वो तो पैसे वाली पार्टी है तो कहीं ना कहीं आपको दवा सकती है और आप दब जाओगे कहीं ना कहीं उन्होंने गवर्नमेंट
330457,213009,hi,62,687.89,700.97,13.08,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/330457_0062.wav,मतलब वो ऐसे मिल जाएं आपको पता है कि आजकल अगर वो मिल जाएगी पुलिस के साथ तो वो आपके खिलाफ कुछ भी कर सकते हैं तो कहीं ना कहीं हमें इन चीजों से बहुत अवेयर रहना पड़ता है पहले की बहुत मैटर करती रिसर्च मैने कहीं न कहीं
330457,213009,hi,63,700.97,714.95,13.98,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/330457_0063.wav,कभी रिसर्च नहीं करी उस कंपनी पे तो जहाँ भी आप जा रहे हो उसपे रिसर्च करो कि इसका क्या बैकग्राउंड रहा है और कोई इसके एम्प्लॉइज है उनका रिव्यूल आप ले सकते जो वहां काम करते हैं वो आपको इजली बता पायेंगे कि कैसा है यहाँ तो ये चीजें बहोत
330457,213009,hi,64,716.66,728.3,11.64,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/330457_0064.wav,नीड़ टू वेयर नए मौके का जश्न मनाना आपके साथ हुआ है ऐसा
330457,213009,hi,65,735.08,739.7,4.62,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/330457_0065.wav,अच्छा नहीं कभी और हुआ लाइफ में तो वही बता सकते हो आप
330457,213009,hi,66,745.64,746.72,1.08,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/330457_0066.wav,जी जी जी
330457,213009,hi,67,748.94,757.55,8.61,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/330457_0067.wav,नहीं हम्म हम्म नहीं जी जी हुम्
330457,213009,hi,69,766.55,781.49,14.94,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/330457_0069.wav,मेरा भी ऐसी है कुछ भी चीजें लाइफ में होती हैं अच्छे जो हमारि एंड से होते जा रहे हैं तो बस उसमें सभी हमें बहुत साही से उसी में बहुत खुश होते होंगे जसन मनाते होंगे कि हां सही हो रहे हैं
330457,213009,hi,70,781.76,785.78,4.02,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/330457_0070.wav,एक्जिक्यूट हो रही है तो कही ना कहीं वह कुछ खुश है उस चीज को लेकर
330457,213009,hi,72,792.41,797.75,5.34,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/330457_0072.wav,हां खुद को बहुत सेटिसफेक्शन मिलता है उससे ये
330457,213009,hi,73,801.29,809.99,8.7,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/330457_0073.wav,जी हां जी जी जी हाँ मैं करता हूँ जैसे कि
330457,213009,hi,74,810.23,824.51,14.28,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/330457_0074.wav,ये नौकरी छोड़ने की बात है तो मैने ये अनुभव बताया अपने दोस्तो को जो मेरे से जूनियर है उनको भी बताया कि जिन चीजों का ध्यान रखना है और हां जो भी लाइफ मे होती है चीजे उन सभी को शेयर करते है अपने दोस्तो से की
330457,213009,hi,75,825.11,837.56,12.45,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/330457_0075.wav,या अगर कोई आपका मतलब मान लो आपने कुछ चीज एक्सपीरियंस कर रखी हैं जैसे वो टीचिंग को लेके ही तो अपने अब जो आपके जूनियर दोस्त हैं आप उनको जरूर बताओगी कि यहां भई ऐसाऐसा इस तरीके का प्रेशर है मेरी
330457,213009,hi,76,837.74,851.9,14.16,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/330457_0076.wav,तब भी इस लेवल तक खराब हो गई तो यहां बिल्कुल जॉइन मत करना और आप उन्हें अच्छे ही सजेस्ट करोगे कुछ कि तुम यह करो इसके बाद तुम यह करोगे तो इतना तुम्हें एडवांटेज है तो ऐसी मैं भी अपने दोस्तों को बताया अपना एक्सपीरियंस भाई मेरे साथ ये ये हुआ तो
330457,213009,hi,77,851.96,861.56,9.6,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/330457_0077.wav,तुम इस चीज से बिल्कुल तैयार रहना और तुम इसके जगह ये चीज कर सकते हो जो कि तुमारे लिए बेहतर है जी तो यह सब चीजें होती है
330457,213009,hi,78,866.78,872.12,5.34,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/330457_0078.wav,हां सही कहा आपने जी जी जी हम्म हम्म हम्म जी जी जी
330457,213009,hi,83,902.0,914.66,12.66,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/330457_0083.wav,वही कहीं ना कहीं अपने दोस्तों के साथ से जी बिल्कुल सही कहा आपने हु हु बहुत ज्यादा जरूरी है
330457,213009,hi,84,922.88,937.79,14.91,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/330457_0084.wav,जी ये तो मेरे हिसाब से सब लोग ही करते हैं अपनी लाइफ में अगर हम कुछ चीज क्विट कर रहे हैं तो हमें ये भी चैलेंजर्स पता होता हैं आगे में जॉब मिलेगी और नहीं मिलेगी पर वो आल डिपेंड हम पर करता है कि हमने जॉब क्यों छोड़ी है और हाँ जो भी नहीं चुनौती आज आने वाली है हमें कर सकते
330457,213009,hi,85,937.79,951.2,13.41,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/330457_0085.wav,टाइम बेस्ट इजली आप में है वो एबिलिटी तो वो चीज करने की तो कहीं भी आप सेलेक्ट हो सकते हैं इजली तो कहीं ना कहीं हम हमेशा अगर हम ऐसा कोई कदम उठा रहे हैं छोड़ने का कहीं से जो तो मैं यह भी एबिलिटी
330457,213009,hi,86,951.23,957.26,6.03,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/330457_0086.wav,उन चुनौतियों से लड़ने की होती हैं हिम्मत की हाँ अब मैं आगे भी ये क्रैक कर लूंगा इंटरव्यू या यहां जॉब करूंगा
330457,213009,hi,89,973.67,985.46,11.79,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/330457_0089.wav,जी चुनौतियों का तो हम हमेशा ही सामना करते हैं जीवन में कही ना कही हमेशा ही चुनौतियां तो हर हर मोड़ पे हर पल चुनौतियां ही चुनौतियां रहती हैं तो
330457,213009,hi,90,985.7,996.44,10.74,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/330457_0090.wav,हमे हमेशा ही उनके लिए रेडी होना होता हे कुछ भी हो सकता है कभी भी क्योंकि लाइफ अन अनप्रेडिक्टेबल कुछ भी हो सकता है यहां कभी भी
330457,213009,hi,91,999.5,1013.63,14.13,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/330457_0091.wav,मै नही नही मै अभी मैं परसू कर रहा हू अभी मैं पोस्ट ग्रेजुएशन और हा और बहुत तैयारी कर रहा हूं सी डी एस कि तैयारी कर रहा हू एक्चुअली मैं
330457,213009,hi,92,1014.98,1018.13,3.15,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/330457_0092.wav,जी जी जी आप
330457,213009,hi,93,1022.93,1028.48,5.55,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/330457_0093.wav,अच्छा वाव ग्रेट मैंने भी सोचा पर लॉन्ग टर्म में थोड़ा हा
330457,213009,hi,94,1038.56,1039.79,1.23,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/330457_0094.wav,जी जी.बिल्कुल
330457,213009,hi,95,1043.24,1047.38,4.14,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/330457_0095.wav,जी बिल्कुल हम्म
330457,213009,hi,96,1053.59,1064.09,10.5,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/330457_0096.wav,अच्छा अच्छा मैंने भी सेम चीज सोची हुई है बिल्कुल मेरे दोस्त भी है न साथ के तो उनसे यही हमारी बातें होते हैं कि.
330457,213009,hi,97,1064.27,1078.43,14.16,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/330457_0097.wav,जॉब करना ना जॉब नहीं करनी है ऐड बैंक मतलब अभी मतलब वो लोग भी जॉब कर रहे हैं तो मैंने मतलब उनके बता रखा है कि तुम अपनी तब तक सेविंग करो तुम अपनी तब सेविंग करो बाद में मतलब पूरा हमारा प्लान एक्जीक्यूट है कैसे हमें क्या करना हैं करके
330457,213009,hi,98,1078.58,1092.47,13.89,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/330457_0098.wav,रिसेंटली मैंने एक बात भी करी थी किसी परसन से इसी में तो वो मतलब लड़की थी वो तो कह रही थी कि मैंने अपना खुद का बिजनेस खोला है और उन्होंने बीसीएम से बीसीऐ करा था शायद तो कह रही थी मैंने अपना
330457,213009,hi,99,1092.47,1102.43,9.96,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/330457_0099.wav,कंप्यूटर कोचिंग खोल लिया मैंने उसमें एमएस एक्सल वर्ड वगैरा अ टैली वगैरा सिखाते हैं और सा हू और साथ में क्या कहते हैं कुछ और भी है उनका
330457,213009,hi,100,1104.38,1117.37,12.99,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/330457_0100.wav,तो कह रही थी कि मैं वन से टू लाख कमा लेती हूँ मैंने का कोई सही सिटी में होंगी ना हो तो मैंने का ग्रेट यार तो बिजनेस तो बेस्ट है वैसे किसी का प्रेशर नहीं है और हम बहुत आगे बढ़ सकते हैं उसमें
330457,213009,hi,102,1134.98,1140.02,5.04,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/330457_0102.wav,जी जी जी जी आप सही है बहुतबहुत धन्यवाद आपका
350297,217898,hi,0,2.1,11.52,9.42,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/350297_0000.wav,मेरा सपनों का इवेंट है जिसमें मुझे जाना है मुझे फर्म मतलब एक बार ही मुझे क्रिकेट देखने जरूर जाना है लाइव जो होते हैं कॉन्सर्ट लाइव क्रिकेट जो होता है
350297,217898,hi,1,11.7,25.83,14.13,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/350297_0001.wav,हां क्योंकि वही मुझे पसंद है बाकी तो तो ऑलमोस्ट चीजे देख रखी है तो इतना इंटरेस्ट नहीं है जो प्रायोरिटीज पे है मेरा वही है भी वह भी मतलब ऐसा वर्ल्ड कप
350297,217898,hi,2,25.86,40.8,14.94,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/350297_0002.wav,देखने जाना हैं अभी तो हो चुका है मे को वेट करना पड़ेगा चार साल आई थिंक तब इसमें जो आज के टॉपिक हैं वो यही है ओलंपिक या विश्वकप जैसे बड़े कार्यक्रमों के बारे में बात करना संगीत महोत्सव में शामिल होने की इच्छा जाहिर करना
350297,217898,hi,3,40.86,55.71,14.85,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/350297_0003.wav,संस्कृत व साहित्यक महोत्सव की योजना बनाना इसे स्वच्छ करने के लिए क्या कदम उठाए जा सकते हैं इसपे चर्चा करना पहले हुए कार्यक्रम से तुलना करना खर्च और आयोजन के बारे में सोचना कार्यक्रम में हिस्सा लेने का अनुभव कैसा होगा इस पर बात करना
350297,217898,hi,4,55.86,69.6,13.74,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/350297_0004.wav,REDACTED
350297,217898,hi,5,72.24,85.74,13.5,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/350297_0005.wav,REDACTED
350297,217898,hi,6,89.28,102.27,12.99,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/350297_0006.wav,नहीं अगर अपन सपना देखते हो सच जरूर होते थे वह टाइम लगता है पर होते जरूर है बस अपन को बी पेशेंस पड़ता है बहुत वो हो जाता है ऐसा नहीं है सपने सच होते हैं
350297,217898,hi,7,104.31,110.22,5.91,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/350297_0007.wav,हां हां ओके हम्म
350297,217898,hi,8,112.47,125.85,13.38,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/350297_0008.wav,हूं उसमें नहीं होता हैऔर किसी म्यूजिक कॉनसर्ट में आपकी जाने की इच्छा है यहां आप गए हुए हैं कभी
350297,217898,hi,9,129.24,143.61,14.37,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/350297_0009.wav,अच्छा कैसे हां लाइफ कॉनसेट में तो मैं भी गई हूँ लेकिन बहुत बार तो नहीं पर तीन चार बार ही गई हूँ वो भी ज़्यादा कोई नेशनल हां हां हां
350297,217898,hi,10,145.14,150.66,5.52,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/350297_0010.wav,ओके उसका एक्सपीरियंस कैसा था आपका अच्छा था
350297,217898,hi,11,153.84,167.61,13.77,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/350297_0011.wav,हम्म हम्म हम्म हाँ हम्म वो सन
350297,217898,hi,12,167.61,171.87,4.26,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/350297_0012.wav,सांस्कृतिक ऐसा
350297,217898,hi,13,174.24,182.1,7.86,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/350297_0013.wav,हां सही बात है इस सांस्कृतिक या साहित्यिक महोत्सव की
350297,217898,hi,14,182.1,197.07,14.97,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/350297_0014.wav,योजना बनाना तो ऐसा कुछ प्लान किया है क्योंकि मैंने तो ऐसा कभी कुछ प्लान नहीं किया है कि संस्कृति या साहित्य किसी प्रोग्राम में जाना है या उसका मतलब करना है तो आपने
350297,217898,hi,16,201.15,205.5,4.35,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/350297_0016.wav,अच्छा ओके
350297,217898,hi,17,217.29,232.02,14.73,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/350297_0017.wav,हां हां हो जाता है सही है अगर वो सेम फिल्ड से हो तो फिर जाना आना लगा रहता है जी इसमें भी
350297,217898,hi,18,232.02,245.43,13.41,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/350297_0018.wav,हा हा हा हा हु
350297,217898,hi,19,247.95,262.17,14.22,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/350297_0019.wav,ओके नहीं बहुत रेयर जाना होता है ऐसा नहीं है कि कंपलसरी जाना ही है बहुत रेयर क्योंकि अगर कभी होता भी है फिर वो अपना शेड्यूल भी देखना पड़ता है तो देख
350297,217898,hi,20,262.2,265.65,3.45,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/350297_0020.wav,ये होता है ऐसा कुछ कंपल्सरी भी नहीं जाना ही जाना है
350297,217898,hi,21,267.75,281.19,13.44,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/350297_0021.wav,हां गाने का भी होता है बहुत सारी चीजों का होता है हा हा हा हा हा अच्छा लगता है
350297,217898,hi,22,283.17,297.93,14.76,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/350297_0022.wav,हां हां हां बिल्कुल पर एक्चुअल में क्या होता है कभीकभी फैमिली बैकग्राउंड ऐसा हो जाता है कि नहीं निकलना हो पाता इसे बोलते न अपन जिम्मेदारियों में फंस जाते हैं शायद अभी वह टाइम नहीं आया है कि मैं फ्री ली घूम सकूं थोड़ा टाइम लगेगा उसमें
350297,217898,hi,23,298.32,313.2,14.88,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/350297_0023.wav,तो इसलिए हां हां हां वही मतलब हर जगह जब घर में बच्चे छोटे होते है तो फिर निकलना थोड़ा मुश्किल हो पाता है और जब बच्चे बड़े हो जाते है तो फिर कहीं भी चले जाओ तो इतना टेंशन नहीं रहता
350297,217898,hi,24,313.29,322.29,9.0,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/350297_0024.wav,हू बाकि पहले जो कार्य होते थे प्रोग्राम्स मतलब वो जो पहले के टाइम पर चलते थे पुराने टाइम पर उसमें इतना
350297,217898,hi,25,322.41,337.11,14.7,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/350297_0025.wav,नॉर्मली दिखाते शायद टीवी पर भी देखा हुआ है लाइव नहीं देखा तो क्या हुआ है लेकिन डिफरेंस बहुत है पहले की में और अब में हर चीज मैं लाइटिंग में और पैटर्न डिजाइन सब चीजें मतलब ड्रेसिंग्स
350297,217898,hi,26,337.41,351.51,14.1,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/350297_0026.wav,जी
350297,217898,hi,27,360.48,372.63,12.15,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q1/preprocess/segments/350297_0027.wav,जो कहना वही में वो यह है कि टिकट के लिए पैसे कलेक्ट करना क्योंकि कहीं भी अगर जाने का सपना है तो उसको खत्म पहले सपने पूरा करने के लिए पैसा चाहिए होता है
