recording_id,segment_id,duration_sec,audio_path,reference_text,raw_asr_text
254219,38,14.73,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q2/preprocess/segments/254219_0038.wav,डायरेक्ट तो नहीं चलती है जी लेकिन बहुत अच्छा अनुभव था मेरा वहां जाने का जो हमारे आदी मानव थे जी के आदी मानव थे कैसे वो रहते थे कैसे उनका रूटीन था कैसे खाना तोड़ते,तरेक्त तु निशलते जी बहुत अच्छा अनुबवाद ना जाने का तो अमरे आदी मानाउ थे असे बगर रहेते है कैसे हुनका रूटिन ता कै से खानध तवरते
254219,39,10.71,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q2/preprocess/segments/254219_0039.wav,जी जी वो सारा कुछ वहां पर देख जाते हैं देखते हैं तो समझ में आ जाता है और हमारे साथ जो बच्चे होते हैं वो भी जाते हैं तो मतलब वो भी सीखते हैं कि जो हमारे पुराने जो.,तो मतला वो भी सीकते हैं कि जी हमारे पुराने जो पर पार वागा प्रदाद वी पिर बावार कर तुद
254219,40,14.22,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q2/preprocess/segments/254219_0040.wav,मतलब आदिमानव थे पूर्वज थे हमारे वह कैसे जीवन यापन करते थे कैसे खाना बनाना थे बिना सुख सुविधा की गैस नहीं होता था फिर भी खाना बनाते थे बिना सब्जियां की कैसे खाना खाते थे बिना रोटियो की कैसे खाना खाते थे,"अदि मानाव थे पुर्वाज था जो हमारे वो कैसे जीवन यापन करते थے कै से खानँ बनातेते है भीना सुख्षु भिदाओगे गैस नी होता पाखिर भेर बी खना बचान ब आतेथे, भाईनासब जियो के कैजे शानक आथदे � thे,"
254219,41,8.85,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q2/preprocess/segments/254219_0041.wav,कैसे अपना पेट भरते थे कैसे कपड़े पहनते थे शरीर पर ये सब चीजें वहां पर जाकर हमने देखी,आप आत आना पेड बरते थे कैसे कबड़ पहनतेते सचरीद पर ये सुब चीजे वहापरचाख कर हमने देखी
254219,42,8.61,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q2/preprocess/segments/254219_0042.wav,आ नहीं सुना,अ नहीं सुने
254219,43,1.83,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q2/preprocess/segments/254219_0043.wav,जी जी जरासन जी जी,जी जि जे जरा संजीजि
254219,44,7.44,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q2/preprocess/segments/254219_0044.wav,अच्छा हां जी अच्छा अभी भी है वहां पर,अच्छा अंचा आपी भी आहे मापर
254219,45,2.25,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q2/preprocess/segments/254219_0045.wav,REDACTED,अप आपा अर्वाँ बादा वो आतागा प्रद्ग़ाई बच्छाए तो वहाजा तेखाउगे तावगी तरग बरज़्े अंगर ब्रुएशाचा बीच़ तुर्रेवें आर्स्टाः पाश्ची आनाप्देगों तीवोंटेः
254219,46,9.75,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q2/preprocess/segments/254219_0046.wav,अभी भी नहीं टूटा जी,अब यो भी नहीं तुटार जीजे जेजी
254219,47,13.26,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q2/preprocess/segments/254219_0047.wav,REDACTED,"अप अर्वाँ बादा बद्खाए ब्रद़ा प्रावगाई बरवें बीविएगे अंगी बिवीएक तरगग बुदिग कर अस्बा वो आपने विर्स्या अन्गि़ तो वी अहुर बोग़्े बेगर वेदे पाच्टागों तेख्चाः वार्रे था आर्माबबी वुत बहूँग, वहॉगत वर्य व्यग।"
254219,48,7.68,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q2/preprocess/segments/254219_0048.wav,अच्छा अच्छा ठीक जी जी,अच्छा अ च्या जिजी
254219,49,11.01,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q2/preprocess/segments/254219_0049.wav,अच्छा अच्छा ऐसा ही मैं भी एक और बताती हमारे पास में ही हमारे शहर के महेश्वर कभी आपने सुना होगा अहिल्या माता की नगरी महेश्वर,अच्छा अ चा आचा
254219,50,11.49,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q2/preprocess/segments/254219_0050.wav,जी बहुत बड़ा किला है वहाँ पर मतलब वहाँ पर एक अखंड दीपक है अखंड जोत है जो आज भी प्रजवलीत है वहाँ पर हाँ हाँ अभी भी प्रजवलीत है पास में ही नर्मदा जी है वहाँ पर,अप बड़ ग़ा ए मापर बहाँ पर है अक अंखन्द दीपा के अ अत जो ज़े आज भी प्रज्वली ते मा पास में ही नरभदा जी है मांप़
254219,51,10.71,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q2/preprocess/segments/254219_0051.wav,नर्मदा किनारे घाट बना हुआ है मन्य सिंगा चा जी चलिए बहुत अच्छा लगा आपसे बात करके धन्यवाद जी जी धन्यवाद,अपना च्टा तो तरबदा किनारे गाड बनाव है बणन सिंगा जी चली बहुत अत्चल आप से बात करके अने वाथ जि जे देनेवात ये जाने कर थागे ताप
255349,0,11.37,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q2/preprocess/segments/255349_0000.wav,उन सबों को एक घर मिल जाना चाहिए मतलब मेरा एक तो मतलब यह है कि जब मैं उस लायक हो जाऊ कि मैं ऐसा कर सकूं तो जितने भी लोग,अद तो मेरे लग तु असा कर सकूं ता जितने भी लोग
255349,1,14.79,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q2/preprocess/segments/255349_0001.wav,ऐसे सरक के किनारे सोया करते हैं या फिर जीवन यापन करते हैं उन सबको एक अच्छा घर दिला सकूं और वो लोग भी अपना जीवन एक घर पे बिता सके ऐसा बाहर घूमे फिरे ना कई सारे लोग शिक्षा भी ग्रहण नहीं कर पाते हैं तो,अगर बाद बदा बना पर प्रद़ा था वो आप बरगाँ बी आना के लिए तो वहाग बहुत नहीं तुब आता ता देखा लेगे ते पाज़े रहा है ती तर वेदे बिदों पुर्दिग कर रबा रापा न पच्छा गर्ताथा हो तब में बुल्ग़ पीटा उपने विश्ट्बर थे अर्रे थी पहले गा जाएगी ब्चाछ़ी रेए कि लगता हूँ
255349,2,12.99,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q2/preprocess/segments/255349_0002.wav,ये भी ये भी एक मुक्षेत है हां कि उन्हें शिक्षा मिले अच्छे कपड़े मिल सके उनको भी जीवन जीने का पूरा अधिकार है और यही सेवा भाव अभी तो है,अगर दिए बी एक मक्ष यात है तो तुछ तर ता ते अने सिक्या मिले आच्छे कपडे मिل सके उनको भी जीवन जिवेने का पुर आतिकार है। और यही सेवा भाव बितो है
255349,3,5.16,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q2/preprocess/segments/255349_0003.wav,जी हां,जी हो.
255349,4,2.61,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q2/preprocess/segments/255349_0004.wav,लोकल वॉलेंटियर हा,बाद़़ा वालेंटर प्रदा़ पाज़ी तो वो पर वेगाँगे वीगग.
255349,5,11.67,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q2/preprocess/segments/255349_0005.wav,हां ऐसा मौका मिलने पर तो अवश्य लेना चाहूंगा और आह कॉलेजेस में हम लोग की यह काम करते भी थे जब हम क्लास इलेवंथ ट्वेल्थ में थे तो हम आह डोनेशन लिया करते थे,अगर आप आत आना पर तो अरवाशा लेनाचागा और अक खालगेस में हम लोग की ये काम करते बी थे जब आम कलाज या दोनेशन लिया कर था है
255349,6,13.29,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q2/preprocess/segments/255349_0006.wav,तो ताकि हम उन्हें कुछ फीट कर सकें तो जो लोग ऐसे अपना भोजन प्रबंध नहीं कर पाते हैं तो उनके लिए हम हाँ उनकी हेल्प करने के लिए हम सबसे डोनेशन लिया करते थे थोड़ा थोड़ा अमाउंट में,तो ताकि नहीं कुछ फीट कर सकें तु जो लोग आसे अपना भोजन प्रबंद नी कर पाते हैं उनके लिए हम उपकी हल्प करने के रिजा ली आप ते चुत्था त्ब आमाँँन्द में
255349,7,11.25,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q2/preprocess/segments/255349_0007.wav,और उस पैसे का एक फंड बना करके उस से हम मतलब हमारे एक सर होते थे तो वो सर सारे पैसों का यूज करते थे तो उससे वो सारा फूड खरीद करके उनको प्रोवाइड करते थे दिया करते थे,"अवाँ उस पैसे का एक फुँड बना कर के उच्छे मतलग अमारी एग सर हुते ते थे वो सर थारे पासोगा यूस करतेते है उन से असारा फोड करीट कर एं एन को प्रवट गरतातेथे, दिया केता थै"
255349,8,3.03,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q2/preprocess/segments/255349_0008.wav,तो अगर ऐसा,तो अगर आसा अर्वाँ ता वार ते वो आप वर था आता एक वहागा तुव आना और विए वेग़ा थे असाव्टा प्रदा लिईगे ती आर्सा कर लगता है तर अन वी वुर पर दे लाई वैग़्े थी तिवग तवे रहा हो त्र गब तहान तै ववोग कर साथ तता कि व्राएगी बाद तक तन बच्छाः त तंबज़ तम तल वंगिग में तसान कर कर मेर जा दिन थिदिख तया बिज्ग
255349,9,14.49,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q2/preprocess/segments/255349_0009.wav,हूं हां अक्सर ऐसा लगता है कि हमारे पास बहुत जो हमें मिला है वो बहुत कम हैं ऐसा लगता है हमे बट जब हम हम ऐसे लोग,अगर अकसर आँसा लकता है कि हमारे पास बहुत जोमे मिला हो बुआत कम है आसा हु आता आमे बरज़वम आनसे लोगो
255349,10,1.98,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q2/preprocess/segments/255349_0010.wav,हां जो,ता जिवाम वुड़।
255349,11,13.38,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q2/preprocess/segments/255349_0011.wav,वो भी नहीं है हां जब हम देखते है ना कि असल जिंदगी मे कई सारे लोग है जो बहुत थोड़े थोड़े पैसे के लिए इतना मेहनत कर रहे हैं जीवन में पूरी दिन धूप में कड़ी मेहनत कर रहे हैं कई लोग ऐसे हैं जो चल फिर भी नहीं सकते हैं,तो बगर ता बाशा तुब बहुत बुरे दिन दूप में करी मनत कर रहे हैं किसा लोग आप चल फिर भी नहीं सकते हो ग़ा पासे पर प्रशे तर देखा था वो आता दो पहले लिए ती तेदा रवागा ना जी बन पुस पपाषे रे थी पना चाए करे हूं
255349,12,11.67,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q2/preprocess/segments/255349_0012.wav,वह भी मेहनत कर रहे हैं तो उससे बहुत ज्यादा प्रेरना मिलती है कि हम और ज्यादा करें और जो हमारे पास है वह हमारे लिए पर्याप्त है और इसका स- इसका यूज हम उनकी सेवा में भी करें,तो उसे बजादे प्रेडना मिलती है कि हम और जाता करे औ़ जो हमारें पासे हो नाई ले फर्याबत है औं इसका युज अम उनकी सेवा मेंगी करए.
255349,13,4.32,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q2/preprocess/segments/255349_0013.wav,हु,अगर अर्वाँ अत्टाए अन्गाई अस्पार्र्यागे अ अक अम्च्छाः अंगी अहाउग़ा अया विएग़्े वेगि़ अल्बादा आप आत्यग अिज़ी तो आम वो अ्दिवें अ।
255349,14,13.2,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q2/preprocess/segments/255349_0014.wav,हाँ हां हमें ये करना भी चाहिए जब अगर हमारे पास होता है पैसा,"अमें ये करना भी जाएए, जे बगर अपने पास होता है पैसा,"
255349,15,2.94,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q2/preprocess/segments/255349_0015.wav,तो हमें अक्सर उनकी हेल्प करनी चाहिए,अपने अकसर उनकी हैंगा लिए अर्वाद करनेचाई अंप्रद अना विख़ाँ तो अमें असर हुँग की हल्प कर नहीं जाएई
255349,16,14.1,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q2/preprocess/segments/255349_0016.wav,हां आ हमें जिन चीजों की जरूरत भी नहीं होती है हम उन्हें भी ख़रीद के ले आते हैं कभीकभी हमारे पास पैसा ज्यादा होता है तो हम,अपने जीन चीरोग की जरुद भी नहीं होती है अमूने कलिद के लिए आतें गबी अंगर पस पैसा जादा हो तो हम अ अह अ
255349,17,6.27,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q2/preprocess/segments/255349_0017.wav,हां ये है,"अ, ये है."
255349,18,13.17,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q2/preprocess/segments/255349_0018.wav,हाँ नहीं स्किल्स तो ऐसे है जितनी आप दूसरे को सिखाएंगे उतने खुद खुद भी गेन करते हैं तो अगर कोई ऐसा व्यक्ति है जो सच में किसी स्किल्स को सिखना चाहता है,अगर कोई आँजा वेकती है जो सच्छ में किसी श्खुल्स को सीखना चाता है
255349,19,8.46,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q2/preprocess/segments/255349_0019.wav,या फिर उसके पास वो संसाधन की कमी है उसके पास तो आपको ये इनिशिएटिव भी हमेशा लेनी चाहिए कि आप उसको कुछ सिखा सके ताकि वो भी अपने जीवन में कुछ करें,या फिर उसके वास उज़ संसादन की कम्मी है उ। तो आपको ये इनिश्टिटप भी अमेशा लेनी चाही हो तुए आ ब उनको सिक्षाखे ताकि वो भि अपने जीवन में कु च्च्करे.
255349,20,2.49,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q2/preprocess/segments/255349_0020.wav,REDACTED,"अप आपा अर्वाँ बादा वो आत्टाव बद्चाए ब्रजागाई बरच्छाः प्राज़ाच़ तो वहाशा़ कर्ताउगे अंप्ड़े तेखाइ बिज्ठाट बीजिएगोगी तरग़ग तापश्देगर तुछ़ों तीवग करख़्िट्ग. त्रहांग, तिविछिचिझाड तब परघग्ख़ी बुत्रेए, अन्पिश़्जीची जबा पाअगते रहा है, विस्थाब, आन्स्सब्झेड, पचक्ष्शिड. अस्मझद तहानाथ तैपुर्साझ तत्याछ तक्यगिग।"
255349,21,13.86,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q2/preprocess/segments/255349_0021.wav,हां अभी तो बहुत सारे ऐसे चैरिटी ग्रूप्स भी बनाए जाते हैं ऐसे जो ऐसे मदद करते हैं जी,अबि तो आप बवश्ड़े आसे चारीटी गुरुफ्स भी बनाय जाते है आ फ्याँ जो एसे मजद करतें जी
255349,22,6.66,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q2/preprocess/segments/255349_0022.wav,उम्म अभी हाली ही फिलाल में मैं एक कैंप में भी गया था,अबी हाँए फिलार में लेग खाम मे गया था
255349,23,12.75,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q2/preprocess/segments/255349_0023.wav,तो वहां पे जैसे प्लास्टिक का यूज नहीं करके भी हम एक मतलब सेवा कर सकते हैं इस इस थीम पे वहां पे बातें हो रही थी कि आने वाली भावी जनरेशन्स के लिए हम,तो वहाँ प्लास्टिक का यूस नहीं करके भी हमें सेवा कर सकते है यस तीम पे वाते औरे थी की आने बावी जैन्रेशन्स के लिए आम वो आप आता एक विगाए कर तुछ ता वे पाश्था पर वीगे ते आसा बग़ा तर पुर्ग तब पहले रहा है
255349,24,11.64,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q2/preprocess/segments/255349_0024.wav,आपम कैसे प्लास्टिक का कम से कम यूज करें ताकि उनको भी एक स्वच्छ आवास स्वच्छ पानी दे सकें ऐसा नहीं है कि सेवा भाव का मतलब केवल ही आज की जनरेशन से है हम अपने,अपने प्लास्टी का कम से कम लिए ता कि उनको भी एक सवक्ष भाज सबक्य बानी दे सके असा नहीं एखी सेवा वाव का मतलग के बली आजकी जैन्रिशन से है फम अने
255349,25,10.11,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q2/preprocess/segments/255349_0025.wav,आपने जीवन में अ कुछ परिवर्तन करके आने वाली कई पीढ़ियों के लिए भी बहुत कुछ बचा सकते हैं आज ऐसा कि प्रदूषण सब भी इतना ज़्यादा हो रहा है हां,अज ज़ेसा की प्रदूशन सभ भी इतना जादा हो रहा है अ
255349,26,12.84,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q2/preprocess/segments/255349_0026.wav,हाँ अभी बहुत सारे लोग हेल्प भी करते हैं जैसे कि शार्क टाइम इंडिया सब में भी पहले ऐसा कोई प्लेटफॉर्म नहीं था जहां पे कि,"अब भी बोज़ साई लोग लेए लिए करते जब से कि शाक टाएगिंदिया समवे भि पहली आसा कोई, प्लट्फाम नहीं जहाँ पे की विख़े लगा पाशाग, वो अर्विय बाचाद, अस वर्य वाप पर पच्चच वेश्टा वी पुश वुर्स पोश़ वहांगे वैग़ा तो वगर व्यावा बचल वंचियों तुम पीशिट वया था आप सा चान वत पन पिशी लाजा अन ता एक वल पता लीग कर ते पक लुस बरग सानगी तर थे बहुत ना जाअ वन बन जी जो़गन न वसा शवर ब पल बत बसाझ व वक श्यगत व कर कर सात ल्गु वम �"
255349,27,14.37,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q2/preprocess/segments/255349_0027.wav,जो लोग इनोवेशन करना चाहते हैं बस उनके पास पैसों की कमी है तो वो कर नहीं पाते थे उन्हें कई सारी लोगों से मांगना पड़ता था और धक्के खाने पड़ते थे बट आज के समय में ऐसे बहुत सारी कंपनी है ऐसे बहुत सारे लोग है जो कि,"तो तुब आप आत तर ताब कर रहा हैं ते तब साई लोग क्या ती तता था दखे खाने बर दे थे दो आना पर थो दुर ग़ा बाद ति तक त्र प्रदा या ज़े पाशा लिए तने कि लगा ऱ़ी थी पुस पच्टी रागटा न पने सा च़िजग तहाँ तै तल तम पहले लेगे ना वो पिर लाएगी नहीं पेश्थापा उप्यट तंबा शाथ तयाटग, तस त करने में थब मेरे विशग सान पी लीग है थि वह त सार वे अपना कर सात पक लुल गाना सास बचच त त है, वगर नगन वा अर जा़ त मेख त"
255349,28,12.03,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q2/preprocess/segments/255349_0028.wav,टैलेंट को सच में ढूंढते हैं अगर आपके पास प्रतिभा है तो आप उनसे पैसे ले करके या फिर अ उनसे मदद ले करके आप अपने काम को आगे बढ़ा सकते हैं तो यह बहुत अच्छे मकसद के लिए वो सेवा भाव है,तो यह जालिएंट को सच्व में दूनते हैं अगर आपके पास प्रतीभा है तु आ आन्प उन्से फैसेले करके ही आर फिर उपने नदत लेकरकि आम आत्बप्ड़े काम को आागे बडहा सकतें। ती बुद अस अक्सत किलिये उसीवा बाव है
255349,29,5.25,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q2/preprocess/segments/255349_0029.wav,हा,आँ
255349,30,13.74,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q2/preprocess/segments/255349_0030.wav,तो आ. मेरे मायने में की सेवा का मतलब केवल ऐसा नही हैं कि हम सिर्फ पैसों से मदद कर सकते हैं अगर अगर हम अपने अगर हमारे पास पैसे नहीं है हम अपने शरीर से भी किसी का कुछ हेल्प कर सकते है किसी की मदद कर सकते हैं,अगर हम अर पासे नहीं नागे अम प्रे सरीर से भी किसी कीशी के लिए किशिगा है किسी का असकते है
255349,31,11.46,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q2/preprocess/segments/255349_0031.wav,तो आज के समय में ऐसा दिखा जाता है कि कोई अगर गिर भी जाता है तो उसके लोग वीडियोस बनाने में ज्यादा पहले लग जाते हैं उसकी मदद करने के कुछ छोड़ करके हां तो हमें हूं,अजके समवे में आज़ा दिखा याता है को यह गर गिर भी जाते है तो उसके लोग विडियों सब जबनाने मिजा जै दे पहले रगज जते एक वो जोड़ कर ने के कुछ चोट कर कर.
255349,32,13.29,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q2/preprocess/segments/255349_0032.wav,हाँ हाँ तो ऐसी मानसिकताओं को परिवर्तित करने का हाँ,"अग, तो आजी माज सिक्ताव को परिवर्टित करने का अ,"
255349,33,6.18,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q2/preprocess/segments/255349_0033.wav,थोड़ा सा इनिशिएटिव लेना चाहिए हमें भी,अब आप अरी अना वो आता लगा पर प्रशाग लेगे आना सावग़ा अंगी आरीवाद असाश्वर आसा आमा बाचा तो अहुट आया दे वार वे अतापा एक वहाँ तुर्फाटा और तर बच्छाए ताबगर अमाखा जाई तेख्ची ती विज़े तिवियाड़ तब कर लिएग कर सा चाथ त्री कर कर में तहाना है तैदा था उग़्िट कर हैं वी जो ततान तक लोगत लाओत ना गगिग है कि वरगन वुत दो गर से थी थे लीग मेच तल गाजा नहीं ब पुस पपबा शा ये पाष पक पी पिप्पि पे फिफि फी फु पही श्या करदे कर
255349,34,6.27,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q2/preprocess/segments/255349_0034.wav,हां,अ
255349,35,14.64,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q2/preprocess/segments/255349_0035.wav,कई बार ऐसा देखने को मिलता है कि हा लोग सच मे परेशानी में होते हैं बट दूसरे लोगो से ऐसे करते हैं कि मुझे क्या उससे उनकी लाइफ है इस तरह से हमें ऐसा भाव नहीं रखना चाहिए हमें मानवता आज की समय में बहोत कम होती जा रही है तो हमें इस,"अपने लिए बाद नागा तो तुछ तर ता प्रज़ाँ ते पाशाएग ती तब पर पश्वाजा था वो थे तिशक त्राउग़े थी थो वहुत नहीं तै तता बगर थर दे रहा है थि तक विप आपका लगे न पुर्ग कर रगता हो गगी वार नग्जे वेगि रापा ने बनावता करने कि लाई तने साथ तहाछ करते अर्रे उप्टा रेए, तसा दिया गर सा चाच त तंब कर करेवें थु वर्त थ्बा अन पना उस्थाट तम पहने है, वी पिर वुल थबपर के च्छाझ तल गेदा जाड़ तयाख त करगने में, जो जगल त सास थ पीर चच"
255349,36,10.02,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q2/preprocess/segments/255349_0036.wav,अरे मानवता दिखाते हुए सभी की मदद भी करनी चाहिए और इसका प्रचार भी करना चाहिए,"अगर बाद़ तो तर ता ती तब तुबग़ा था प्रजार थी अंगा जाए ते त्री थे थो थर पर ज़े पाजगे ना चाँग तिए क्या विश्टाग कर च्छाट तै तहाई तने वाख़्ग, तक तत ब पच्यटग में तल तम तंदाचा गर्दे रहा है थु तस तयाड़, थब सब मेर वो पहले लिगता लेगने का अ पुर लग्गिया, पिर रवा उगी वहा राशा दा बच़ी पी रेशे ची जी बना आप पो लोग। त करते अर गगो गो"
255349,37,8.67,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q2/preprocess/segments/255349_0037.wav,हाँ वो कहते हैं ना कि जो हम देते हैं वो हमें प्राप्त मिलता भी है तो कहीं ना कहीं तो वो हाँ,अगर था थे ना की जो वम देते हो नहीं प्रावत मिलता भी है तो कही न खहीते वो अ
255349,38,14.31,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q2/preprocess/segments/255349_0038.wav,हूं बट सेवा कभी भी इस भाव से नहीं करनी चाहिए हां तो तो हा ऐसा हैं हां,अद शेवा कभी भी से नहीं नाई करनी चाही है तो आजा आसा है
255349,39,2.58,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q2/preprocess/segments/255349_0039.wav,बिना सेल्फिश हुए करना चाहिए ह्म्म,बिना सल्फिस वे करना शिए
255349,40,12.39,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q2/preprocess/segments/255349_0040.wav,हूं लोग कहावत भी करते हैं सेवा करो और दरिया में डालो यानि कि उसको भूल जाओ उसको याद रखने की जरूरत नहीं है वो ऑलमाइटी है जो कि खुद आपके पास जो है आ जाएगा,अगर बाद्दाना पाज़ा तो आप आता था जो तुछ ताई तेपार ती तर थी आनाप़ तब प्रद़ी थे पर पच्छा रहा है तिर दर्या बदलो याने कि उसको बूल जाओ उजको में आर्गा देखने जरुत नहीं एक जब कि सब सचाए त्राग़े तैदे थो जुर्त बरग तनान पुस्ट्बार कर रवाशा चानद पीश्च़़ करते रावग करने सेगे ना वो पहले लिए करे विगने मेरें
255349,41,9.69,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q2/preprocess/segments/255349_0041.wav,आपने जैसा कर्म किए होंगे वो जाने अंजाने जाने अंजाने में सब कुछ रिकॉर्ड होता है उसी के अनुसार आपको फल मिलता है,अपने ज़ासा कर्म की होंगे तो जानेंजाणे में सब कुछ रिकोड होता है उसी करनु सर आपको फल मिलता
255349,42,7.14,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q2/preprocess/segments/255349_0042.wav,ओहना,अद
255349,43,13.89,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q2/preprocess/segments/255349_0043.wav,हां स्क्रीनशॉट डालते हैं कि हां मैंने इस फाउंडेशन में इतना रुपए दिया है हां हम्म,"अग, अरी अन तादाब दालते की है, मैंने इस फूँँ देखा दिया है अ, आप अ अत दो दर दीखे लिए तो वो पर ते अस वागा ती तर वे तुप, वह तब में विश्ठा थी आर थे वी वुर पाशाँ, ति वग त्र बाव तहाए, बहुत बवा वर ना प्रद व्ग़ा गए मेरे था लगे न वैग."
255349,44,7.86,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q2/preprocess/segments/255349_0044.wav,एक अज कल परोस वो भी हो जाता है कि सम्मान के बी ऊपर बात आ जाता है कि हां मैंने इतना दिया है तुमने क्या किया है लोग ऐसे तरह की बाते भी करते हैं,अगर तो बज़ा था तुम ता प्रद बाद हैं तेखा दी आप दिया रहा है ती तर थी बहुत बी रवाडिए थे तब पाजा वो तिदा बिज्दिट त्र पर ब्रागा ना जाएद
255349,45,9.81,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q2/preprocess/segments/255349_0045.wav,हां तो आपकी,तो आप की तु
255349,46,10.02,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q2/preprocess/segments/255349_0046.wav,तो कोई और ऐसा कोई उद्देश्य आपका जो आपस जिसका मकसद बनाके आप सेवा भाव करना चाहें,तो तुव तर आँसा को यो उदेश ची आ आंप का जो आम जिसका मक्षद बना कि आा आत चे वाग बहाव करना चाहें
255349,47,2.46,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q2/preprocess/segments/255349_0047.wav,हां,हा
255349,48,11.76,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q2/preprocess/segments/255349_0048.wav,हु हम हम लोग भी कई बार देखते है कि कितना सारा खाना ऐसे ही वेस्ट हो जाता है फेकना पड़ जाता है लोग उसको फेक देते है उसको ऐसा ना करते हुए ऐसा कुछ चैरिटी प्लेटफॉर्म भी बनाना चाहिए,"अपने लिए लेग देखाता है, लोग को प्रद लगाते है लुग सो फेएक दर दो था लागे ना करते वे असा पर चालिटी पलाट्फाम भी बना जाए"
255349,49,8.73,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q2/preprocess/segments/255349_0049.wav,जहां पे सब लोग उस चीज को डोनेट कर सके और फिर वो संस्था जो है उन लोगों को पहुंचा सके ऐसा कही सारे एजेंयूइस भी है असल में,जब आप यहाँ तो तुब सब मुस जीस को डोनेट कर सकी और फिर वो संस्ता जो एग वुलोगो कोपुर्चा सका या आसा कै सदे अंजीोस भी यया असन में
255349,50,9.57,/kaggle/working/Hindi-ASR-Whisper-Pipeline/artifacts/q2/preprocess/segments/255349_0050.wav,जिनके साथ हम जोर करके और मदद कर सकते हैं हम्म,जिसा दं जूर कर के और मदर कार सकते हैं
